web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1638891216-1085,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#26,"https://images-na.ssl-images-amazon.com/images/I/71q5G54MIyL._AC_UL604_SR604,400_.jpg",Disney Pin - Jessica Rabbit - Quote on Ribbon,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Disney-Pin-Jessica-Rabbit-Ribbon/dp/B01L680MIY/ref=zg_bs_entertainment-collectibles_26/133-1326600-1601804?pd_rd_i=B01L680MIY&psc=1,4.9 out of 5 stars,$19.95 ,12
1638891216-1086,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#27,"https://images-na.ssl-images-amazon.com/images/I/815x9xXLitL._AC_UL604_SR604,400_.jpg",NON-SPORT/COMIC CARD CARD ESTATE~ HUGE CARD SHOP DEALER INVENTORY SALE BOX LOT (200) EACH LOT INCLUDES A 1980's sealed pack,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/NON-SPORT-ESTATE-MILLION-DEALER-INVENTORY/dp/B01M98B5LA/ref=zg_bs_entertainment-collectibles_27/133-1326600-1601804?pd_rd_i=B01M98B5LA&psc=1,3.5 out of 5 stars,$40.99 ,23
1638891211-1052,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/712QMeaRDXL._AC_UL302_SR302,200_.jpg",Disney Pin - Robin Hood and Little John,2,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Disney-Pin-Robin-Hood-Little/dp/B07TSTRDDG/ref=zg_bs_entertainment-collectibles_52/133-1326600-1601804?pd_rd_i=B07TSTRDDG&psc=1,4.9 out of 5 stars,$17.95 ,26
1638891216-1080,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#21,"https://images-na.ssl-images-amazon.com/images/I/81Y8d-S3QkL._AC_UL604_SR604,400_.jpg",Dolly Parton in bunny outfit nice smile 8x10 Photo photograph,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Dolly-Parton-bunny-outfit-smile/dp/B01FGO8JCU/ref=zg_bs_entertainment-collectibles_21/133-1326600-1601804?pd_rd_i=B01FGO8JCU&psc=1,4.7 out of 5 stars,$8.99 ,28
1638891216-1062,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#3,"https://images-na.ssl-images-amazon.com/images/I/41clTEVD-eL._AC_UL604_SR604,400_.jpg",Kane Hodder Signed Autographed Hockey Mask Horror Collectible Jason Voorhees Friday 13th,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Hodder-Signed-Autographed-Collectible-Voorhees/dp/B08PF8D615/ref=zg_bs_entertainment-collectibles_3/133-1326600-1601804?pd_rd_i=B08PF8D615&psc=1,5.0 out of 5 stars,null,28
1638891216-1076,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#17,"https://images-na.ssl-images-amazon.com/images/I/51Y2-uS3S7L._AC_UL604_SR604,400_.jpg","2021 Topps Garbage Pail Kids Food Fight MASSIVE Factory Sealed 24 Pack Box with 192 Cards Including (24) Booger Green Parallels! Look for Autographs, Sketch Cards, Printing Plates & More! WOWZZER!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Garbage-Including-Parallels-Autographs-Printing/dp/B08XY9MG6N/ref=zg_bs_entertainment-collectibles_17/133-1326600-1601804?pd_rd_i=B08XY9MG6N&psc=1,4.6 out of 5 stars,$89.95 ,29
1638891216-1065,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#6,"https://images-na.ssl-images-amazon.com/images/I/816lu1qOP9L._AC_UL604_SR604,400_.jpg",WARRINGTON GILLETTE Signed 146 KILLS Hockey Mask Jason Voorhees Friday the 13th Part 2 Autograph,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/WARRINGTON-GILLETTE-Signed-Voorhees-Autograph/dp/B07FSRJQQB/ref=zg_bs_entertainment-collectibles_6/133-1326600-1601804?pd_rd_i=B07FSRJQQB&psc=1,4.9 out of 5 stars,$79.00 ,38
1638891216-1082,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#23,"https://images-na.ssl-images-amazon.com/images/I/41EmXs9l3dL._AC_UL604_SR604,400_.jpg",1D One Direction Lot of 7 Factory Sealed Packs - Each Pack Contains 9 Cards and 1 Sticker,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/One-Direction-Factory-Sealed-Packs/dp/B00IZR761G/ref=zg_bs_entertainment-collectibles_23/133-1326600-1601804?pd_rd_i=B00IZR761G&psc=1,4.9 out of 5 stars,$14.95 ,39
1638891216-1072,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#13,"https://images-na.ssl-images-amazon.com/images/I/71Dj1x-fZpL._AC_UL604_SR604,400_.jpg","2020 Topps Garbage Pail Kids CHROME Series 3 HUGE JUMBO FAT Pack with 12 Cards including REFRACTOR! Look for EXCLUSIVE Parallels, Artist Autos, Printing Plates, C-Name Variations & More! WOWZZER!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/including-REFRACTOR-EXCLUSIVE-Parallels-Variations/dp/B08TB5KH2M/ref=zg_bs_entertainment-collectibles_13/133-1326600-1601804?pd_rd_i=B08TB5KH2M&psc=1,4.6 out of 5 stars,$19.95 ,41
1638891216-1073,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#14,"https://images-na.ssl-images-amazon.com/images/I/A11OT6b-IvL._AC_UL604_SR604,400_.jpg",NICOLETTE SCORSESE Autographed Signed Christmas Vacation 8x10 Movie Photo with Special Inscription Mele Kalikimaka,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/NICOLETTE-Autographed-Christmas-Inscription-Kalikimaka/dp/B00G5ZBGYI/ref=zg_bs_entertainment-collectibles_14/133-1326600-1601804?pd_rd_i=B00G5ZBGYI&psc=1,4.8 out of 5 stars,$24.95 ,41
1638891216-1079,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#20,"https://images-na.ssl-images-amazon.com/images/I/713Fao6KgaL._AC_UL604_SR604,400_.jpg","Wowzzer 2020 Panini FORTNITE Trading Cards Series 2 Awesome HUGE Factory Sealed JUMBO FAT Pack with 22 Cards including 2 RARE CARDS! Look for Holofoil&Optichrome Holo Parallels, Outfits⤅ Cards!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/FORTNITE-including-Holofoil-Optichrome-Parallels/dp/B08PCD52DB/ref=zg_bs_entertainment-collectibles_20/133-1326600-1601804?pd_rd_i=B08PCD52DB&psc=1,4.6 out of 5 stars,$29.95 ,45
1638891216-1064,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#5,"https://images-na.ssl-images-amazon.com/images/I/51RvNLLUltL._AC_UL604_SR604,400_.jpg",2020 Panini FORTNITE Series 2 Trading Cards EXCLUSIVE Factory Sealed Blaster Box with 36 Cards with RARE BONUS CARD! Look for Holofoil & Optichrome Holo Parallels & New Outfits & Map Cards! WOWZZER!,1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/FORTNITE-EXCLUSIVE-Holofoil-Optichrome-Parallels/dp/B08PW3CN9R/ref=zg_bs_entertainment-collectibles_5/133-1326600-1601804?pd_rd_i=B08PW3CN9R&psc=1,4.3 out of 5 stars,$39.95 ,47
1638891216-1061,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#2,"https://images-na.ssl-images-amazon.com/images/I/71TwN2hjgxL._AC_UL604_SR604,400_.jpg","2021 Topps Garbage Pail Kids Food Fight HUGE Factory Sealed JUMBO FAT Pack with 24 Cards Including EXCLUSIVE CEREAL AISLE INSERTS & 2 GREEN PARALLELS! Look for Autos, Printing Plates & More! WOWZZER!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Garbage-Including-EXCLUSIVE-PARALLELS-Printing/dp/B08XYBTP6R/ref=zg_bs_entertainment-collectibles_2/133-1326600-1601804?pd_rd_i=B08XYBTP6R&psc=1,4.5 out of 5 stars,$19.95 ,54
1638891216-1071,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#12,"https://images-na.ssl-images-amazon.com/images/I/51ectMvqD5L._AC_UL604_SR604,400_.jpg","2018 Topps WWE Road to Wrestlemania HUGE Factory Sealed HANGER Box with 42 Cards includes (5) EXCLUSIVE RTW Cards! Look for Cards & Autos of Jon Cena, Roman Reigns, Brock Lesner & More! Wowzzer!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Wrestlemania-Factory-Sealed-EXCLUSIVE-Wowzzer/dp/B081D63L4D/ref=zg_bs_entertainment-collectibles_12/133-1326600-1601804?pd_rd_i=B081D63L4D&psc=1,4.2 out of 5 stars,$24.95 ,57
1638891216-1060,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#1,"https://images-na.ssl-images-amazon.com/images/I/51mwMzhM-uL._AC_UL604_SR604,400_.jpg","2021 Topps Garbage Pail Kids Food Fight EXCLUSIVE Factory Sealed REFRIGERATOR TIN with 83 Cards Including (3) CELEBRITY CHEFS STICKERS! Look for Autos, Sketch Cards, Printing Plates & More! WOWZZER!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/EXCLUSIVE-REFRIGERATOR-Including-CELEBRITY-STICKERS/dp/B08XYCBNQ5/ref=zg_bs_entertainment-collectibles_1/133-1326600-1601804?pd_rd_i=B08XYCBNQ5&psc=1,4.4 out of 5 stars,$39.95 ,95
1638891216-1059,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#1,"https://images-na.ssl-images-amazon.com/images/I/51mwMzhM-uL._AC_UL604_SR604,400_.jpg","2021 Topps Garbage Pail Kids Food Fight EXCLUSIVE Factory Sealed REFRIGERATOR TIN with 83 Cards Including (3) CELEBRITY CHEFS STICKERS! Look for Autos, Sketch Cards, Printing Plates & More! WOWZZER!",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/EXCLUSIVE-REFRIGERATOR-Including-CELEBRITY-STICKERS/dp/B08XYCBNQ5/ref=zg_bs_entertainment-collectibles_1/133-1326600-1601804?pd_rd_i=B08XYCBNQ5&psc=1,4.4 out of 5 stars,$39.95 ,95
1638891216-1063,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#4,"https://images-na.ssl-images-amazon.com/images/I/71tBoHu1sXL._AC_UL604_SR604,400_.jpg",Magazine Kite Issue #10 [King Von Cover],1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Magazine-Kite-Issue-King-Cover/dp/B08W4NQTZV/ref=zg_bs_entertainment-collectibles_4/133-1326600-1601804?pd_rd_i=B08W4NQTZV&psc=1,4.6 out of 5 stars,$13.99 ,115
1638891216-1070,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Entertainment Collectibles,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_nav_0,#11,"https://images-na.ssl-images-amazon.com/images/I/611BecB945L._AC_UL604_SR604,400_.jpg","2017 Topps WWE Road to Wrestlemania HUGE Factory Sealed HANGER Box with 42 Cards includes (5) EXCLUSIVE RTW Cards! Look for Cards,Relics & Autographs of WWE Superstars Sting, Jon Cena,Ric Flair & More",1,https://www.amazon.com/Best-Sellers-Entertainment-Collectibles/zgbs/entertainment-collectibles/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Wrestlemania-Factory-EXCLUSIVE-Autographs-Superstars/dp/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_11/133-1326600-1601804?pd_rd_i=B07BH4BM6S&psc=1,4.5 out of 5 stars,$24.95 ,116
1638891202-1016,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/61chhhkFUhL._AC_UL302_SR302,200_.jpg",Barnes & Noble Gift Card,2,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Barnes-Noble-Gift-Card-50/dp/B08JV9BS26/ref=zg_bs_gift-cards_56/133-1326600-1601804?pd_rd_i=B08JV9BS26&psc=1,4.9 out of 5 stars,$50.00 ,895
1638891202-1018,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#58,"https://images-na.ssl-images-amazon.com/images/I/51i9HstBWkS._AC_UL302_SR302,200_.jpg",Bath & Body Works Gift Card - Email Delivery,2,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Bath-Body-Works-Gift-Card/dp/B08KZDM6XX/ref=zg_bs_gift-cards_58/133-1326600-1601804?pd_rd_i=B08KZDM6XX&psc=1,4.9 out of 5 stars,$25.00 ,"2,171"
1638891205-1035,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#16,"https://images-na.ssl-images-amazon.com/images/I/81LaNGJjTlL._AC_UL604_SR604,400_.jpg",Amazon.com Gift Card in a Gift Tag,1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Amazon-com-Gift-Card-Red-Holiday/dp/B01LXGGQXW/ref=zg_bs_gift-cards_16/133-1326600-1601804?pd_rd_i=B01LXGGQXW&psc=1,4.9 out of 5 stars,$10.00 ,"4,894"
1638891205-1037,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#18,"https://images-na.ssl-images-amazon.com/images/I/61+NE+gzXSL._AC_UL604_SR604,400_.jpg",Lowe's Gift Card,1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Lowes-50-Gift-Card/dp/B0078EPRVS/ref=zg_bs_gift-cards_18/133-1326600-1601804?pd_rd_i=B0078EPRVS&psc=1,4.9 out of 5 stars,$50.00 ,"8,030"
1638891205-1046,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#27,"https://images-na.ssl-images-amazon.com/images/I/41g1u7SJubL._AC_UL604_SR604,400_.jpg","Starbucks Gift Cards, Multipack of 4",1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Starbucks-Gift-Cards-Multipack-10/dp/B00FTGTM5E/ref=zg_bs_gift-cards_27/133-1326600-1601804?pd_rd_i=B00FTGTM5E&psc=1,4.9 out of 5 stars,$40.00 ,"8,255"
1638891202-1017,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#57,"https://images-na.ssl-images-amazon.com/images/I/61++i0pyuNL._AC_UL302_SR302,200_.jpg",Sephora Gift Card,2,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Sephora-Gift-Card-25/dp/B00BXQIJ5S/ref=zg_bs_gift-cards_57/133-1326600-1601804?pd_rd_i=B00BXQIJ5S&psc=1,4.8 out of 5 stars,$25.00 ,"10,542"
1638891205-1044,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#25,"https://images-na.ssl-images-amazon.com/images/I/41hhwKNHIlL._AC_UL604_SR604,400_.jpg",Ulta Beauty Gift Card,1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Ulta-Beauty-25-Gift-Card/dp/B01CZ54L66/ref=zg_bs_gift-cards_25/133-1326600-1601804?pd_rd_i=B01CZ54L66&psc=1,4.9 out of 5 stars,$25.00 ,"15,347"
1638891205-1036,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#17,"https://images-na.ssl-images-amazon.com/images/I/81iZY+fKneL._AC_UL604_SR604,400_.jpg",$100 Visa Gift Card (plus $5.95 Purchase Fee),1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Visa-Gift-Card-plus-Purchase/dp/B01MSBQB1P/ref=zg_bs_gift-cards_17/133-1326600-1601804?pd_rd_i=B01MSBQB1P&psc=1,4.8 out of 5 stars,$105.95 ,"22,497"
1638891205-1032,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#13,"https://images-na.ssl-images-amazon.com/images/I/81VL1RJwYyL._AC_UL604_SR604,400_.jpg",$50 Visa Gift Card (plus $4.95 Purchase Fee),1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Visa-Gift-Card-plus-Purchase/dp/B01N5TMK8I/ref=zg_bs_gift-cards_13/133-1326600-1601804?pd_rd_i=B01N5TMK8I&psc=1,4.8 out of 5 stars,$54.95 ,"23,879"
1638891205-1033,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#14,"https://images-na.ssl-images-amazon.com/images/I/41c1buzacuL._AC_UL604_SR604,400_.jpg",Starbucks Gift Card,1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Starbucks-Holiday-25-Gift-Card/dp/B00NVUDIZ0/ref=zg_bs_gift-cards_14/133-1326600-1601804?pd_rd_i=B00NVUDIZ0&psc=1,4.9 out of 5 stars,$25.00 ,"25,415"
1638891205-1040,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#21,"https://images-na.ssl-images-amazon.com/images/I/41KxE49TBgL._AC_UL604_SR604,400_.jpg","Apple Gift Card - App Store, iTunes, iPhone, iPad, AirPods, MacBook, accessories and more (Email Delivery)",1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Apple-Gift-Card-Holiday-1/dp/B093GXWC9K/ref=zg_bs_gift-cards_21/133-1326600-1601804?pd_rd_i=B093GXWC9K&psc=1,4.8 out of 5 stars,$25.00 ,"30,240"
1638891202-1010,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/81OcQPJ1W2L._AC_UL302_SR302,200_.jpg",Amazon.com Gift Card in a Birthday Gift Box (Various Designs),2,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Amazon-com-Gift-Happy-Birthday-Balloons/dp/B0866RXCBJ/ref=zg_bs_gift-cards_51/133-1326600-1601804?pd_rd_i=B0866RXCBJ&psc=1,4.9 out of 5 stars,$25.00 ,"44,862"
1638891202-1011,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/81OcQPJ1W2L._AC_UL302_SR302,200_.jpg",Amazon.com Gift Card in a Birthday Gift Box (Various Designs),2,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Amazon-com-Gift-Happy-Birthday-Balloons/dp/B0866RXCBJ/ref=zg_bs_gift-cards_51/133-1326600-1601804?pd_rd_i=B0866RXCBJ&psc=1,4.9 out of 5 stars,$25.00 ,"44,862"
1638891205-1038,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Gift Cards,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_nav_0,#19,"https://images-na.ssl-images-amazon.com/images/I/91LdXmROVML._AC_UL604_SR604,400_.jpg",Amazon.com Gift Card in a Premium Holiday Gift Box (Various Designs),1,https://www.amazon.com/Best-Sellers-Gift-Cards/zgbs/gift-cards/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Amazon-com-Gift-Card-Premium-Gold/dp/B07DD6YZ7H/ref=zg_bs_gift-cards_19/133-1326600-1601804?pd_rd_i=B07DD6YZ7H&psc=1,4.9 out of 5 stars,$50.00 ,"53,603"
